客户ID,产品名称,交易类型,产品ID,产品成本,利润,单价,年份,订单数量,销售区域ID,销售金额
16695,车胎和内胎,2.5,515.5,4.746716666666667,7.944950000000001,12.691666666666668,2016.0,1,9,12.691666666666668
16696,公路自行车,1.0,311.0,2171.2942,1406.9758,3578.27,2013.0,1,9,3578.27
16696,山地自行车,1.0,587.0,419.7784,349.7116,769.49,2015.0,1,9,769.49
16696,自行车支架,1.0,486.0,59.466,99.53399999999999,159.0,2015.0,1,9,159.0
16697,手套,1.0,463.0,9.1593,15.3307,24.49,2015.0,1,9,24.49
16697,车胎和内胎,1.0,538.0,11.70435,19.59065,31.295,2015.5,1,9,31.295
16698,自行车支架,1.0,486.0,59.466,99.53399999999999,159.0,2015.0,1,9,159.0
16698,车胎和内胎,1.0,513.0,5.3228,8.909200000000002,14.232000000000003,2015.4,1,9,14.232000000000003
16699,车胎和内胎,1.0,534.6666666666666,8.424999999999999,14.101666666666667,22.526666666666667,2015.6666666666667,1,9,22.526666666666667
16700,袜子,3.0,481.0,3.3623,5.6277,8.99,2015.0,1,9,8.99
16700,车胎和内胎,3.0,536.0,11.2163,18.7737,29.99,2015.0,1,9,29.99
16700,骑行服,3.0,489.0,41.5723,12.4177,53.99,2015.0,1,9,53.99
16701,公路自行车,1.0,310.0,2171.2942,1406.9758,3578.27,2013.0,1,9,3578.27
16701,山地自行车,2.0,589.0,419.7784,349.7116,769.49,2015.0,1,9,769.49
16701,短裤,2.0,475.0,26.1763,43.8137,69.99,2015.0,1,9,69.99
16701,袜子,2.0,481.0,3.3623,5.6277,8.99,2015.0,1,9,8.99
16702,公路自行车,1.0,344.5,1863.1210499999997,1147.68895,3010.81,2014.0,1,9,3010.81
16703,公路自行车,1.5,343.0,1863.1210499999997,1147.68895,3010.81,2014.0,1,9,3010.81
16703,水壶和水壶架,1.0,478.0,2.6143,4.3757,6.99,2015.0,1,9,6.99
16703,水袋背包,1.0,487.0,20.5663,34.4237,54.99,2015.0,1,9,54.99
16704,车胎和内胎,1.0,514.6666666666666,4.646366666666667,7.776966666666667,12.423333333333332,2016.0,1,9,12.423333333333332
16704,骑行服,3.0,491.0,41.5723,12.4177,53.99,2015.0,1,9,53.99
16705,帽子,1.0,225.0,6.9223,2.0677,8.99,2016.0,1,9,8.99
16705,车胎和内胎,1.0,532.0,6.541300000000001,10.9487,17.49,2016.0,1,9,17.49
16705,骑行服,1.0,490.0,41.5723,12.4177,53.99,2016.0,1,9,53.99
16706,帽子,1.0,225.0,6.9223,2.0677,8.99,2016.0,1,9,8.99
16706,车胎和内胎,1.0,536.0,11.2163,18.7737,29.99,2016.0,1,9,29.99
16706,骑行服,1.0,490.0,41.5723,12.4177,53.99,2016.0,1,9,53.99
16707,公路自行车,1.0,312.0,2171.2942,1406.9758,3578.27,2013.0,1,9,3578.27
16707,山地自行车,1.0,588.0,419.7784,349.7116,769.49,2015.0,1,9,769.49
16707,车胎和内胎,1.0,536.0,11.2163,18.7737,29.99,2015.0,1,9,29.99
16708,公路自行车,1.0,314.0,2171.2942,1406.9758,3578.27,2013.0,1,9,3578.27
16708,山地自行车,1.0,587.0,419.7784,349.7116,769.49,2015.0,1,9,769.49
16708,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2015.0,1,9,4.99
16708,骑行服,1.0,489.0,41.5723,12.4177,53.99,2015.0,1,9,53.99
16709,挡泥板,1.0,485.0,8.2205,13.7595,21.98,2016.0,1,9,21.98
16709,水壶和水壶架,1.0,478.0,2.6143,4.3757,6.99,2016.0,1,9,6.99
16709,骑行服,1.0,490.5,41.5723,12.4177,53.99,2016.0,1,9,53.99
16710,车胎和内胎,2.0,514.6666666666666,4.646366666666667,7.776966666666667,12.423333333333334,2016.0,1,9,12.423333333333334
16710,骑行服,1.0,491.0,41.5723,12.4177,53.99,2016.0,1,9,53.99
16711,头盔,1.0,222.0,13.0863,21.9037,34.99,2016.0,1,9,34.99
16711,帽子,1.0,225.0,6.9223,2.0677,8.99,2015.0,1,9,8.99
16711,车胎和内胎,1.0,532.0,6.541300000000001,10.9487,17.49,2016.0,1,9,17.49
16711,骑行服,1.0,490.0,41.5723,12.4177,53.99,2015.0,1,9,53.99
16712,公路自行车,1.0,310.0,2171.2942,1406.9758,3578.27,2013.0,1,9,3578.27
16712,山地自行车,1.0,590.0,419.7784,349.7116,769.49,2015.0,1,9,769.49
16712,短裤,1.0,476.0,26.1763,43.8137,69.99,2015.0,1,9,69.99
16713,公路自行车,1.5,345.0,1863.1210499999997,1147.68895,3010.81,2014.0,1,9,3010.81
16713,水壶和水壶架,1.0,478.0,2.6143,4.3757,6.99,2015.0,1,9,6.99
16713,水袋背包,1.0,487.0,20.5663,34.4237,54.99,2015.0,1,9,54.99
16714,头盔,1.0,217.0,13.0863,21.9037,34.99,2016.0,1,4,34.99
16714,手套,1.0,465.0,9.1593,15.3307,24.49,2016.0,1,4,24.49
16714,车胎和内胎,1.0,528.0,1.8663,3.1237,4.99,2016.0,1,4,4.99
16715,车胎和内胎,1.0,504.0,1.3614000000000002,2.2786,3.64,2016.0,1,4,3.64
16716,水壶和水壶架,1.0,477.5,2.8013,4.6887,7.49,2015.0,1,1,7.49
16716,清洁剂,1.0,484.0,2.9733,4.9767,7.95,2015.0,1,1,7.95
16716,车胎和内胎,1.0,528.0,1.8663,3.1237,4.99,2015.0,1,1,4.99
16717,头盔,2.0,218.0,13.0863,21.9037,34.99,2016.0,1,6,34.99
16717,手套,3.0,463.0,9.1593,15.3307,24.49,2016.0,1,6,24.49
16717,挡泥板,1.0,485.0,8.2205,13.7595,21.98,2016.0,1,6,21.98
16717,水壶和水壶架,3.0,477.5,2.8013,4.6887,7.49,2016.0,1,6,7.49
16717,背心,1.0,471.0,23.749000000000002,39.751,63.5,2016.0,1,6,63.5
16717,车胎和内胎,1.0,516.3333333333334,4.847066666666667,8.112933333333332,12.96,2015.0,1,6,12.96
16718,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2016.0,1,4,4.99
16718,袜子,1.0,482.0,3.3623,5.6277,8.99,2016.0,1,4,8.99
16719,头盔,1.0,217.0,13.0863,21.9037,34.99,2016.0,1,4,34.99
16719,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2016.0,1,4,4.99
16720,头盔,1.0,217.0,13.0863,21.9037,34.99,2016.0,1,4,34.99
16720,车胎和内胎,1.0,528.0,1.8663,3.1237,4.99,2016.0,1,4,4.99
16721,头盔,1.5,217.0,13.0863,21.9037,34.99,2016.0,1,6,34.99
16721,挡泥板,2.0,485.0,8.2205,13.7595,21.98,2016.0,1,6,21.98
16721,水壶和水壶架,1.0,477.5,2.8013,4.6887,7.49,2016.0,1,6,7.49
16721,车胎和内胎,1.0,509.0,4.4469,7.4431,11.889999999999999,2015.0,1,6,11.889999999999999
16721,骑行服,2.0,228.0,38.4923,11.4977,49.99,2016.0,1,6,49.99
16722,车胎和内胎,1.0,528.0,1.8663,3.1237,4.99,2016.0,1,1,4.99
16723,车胎和内胎,3.0,504.0,1.3614000000000002,2.2786,3.64,2016.0,1,4,3.64
16724,头盔,1.0,214.0,13.0863,21.9037,34.99,2016.0,1,4,34.99
16724,车胎和内胎,1.0,528.0,1.8663,3.1237,4.99,2016.0,1,4,4.99
16725,袜子,1.0,482.0,3.3623,5.6277,8.99,2016.0,1,1,8.99
16725,车胎和内胎,1.0,528.0,1.8663,3.1237,4.99,2016.0,1,1,4.99
16726,车胎和内胎,1.0,504.0,1.3614000000000002,2.2786,3.64,2016.0,1,4,3.64
16727,公路自行车,1.0,374.0,1554.9479,888.4021,2443.35,2015.0,1,1,2443.35
16727,清洁剂,1.0,484.0,2.9733,4.9767,7.95,2015.0,1,1,7.95
16728,公路自行车,1.0,372.0,1554.9479,888.4021,2443.35,2015.0,1,1,2443.35
16729,挡泥板,1.0,485.0,8.2205,13.7595,21.98,2016.0,1,9,21.98
16729,水壶和水壶架,3.0,479.0,3.3623,5.6277,8.99,2016.0,1,9,8.99
16729,清洁剂,1.0,484.0,2.9733,4.9767,7.95,2016.0,1,9,7.95
16730,挡泥板,3.0,485.0,8.2205,13.7595,21.98,2016.0,1,9,21.98
16730,水壶和水壶架,1.0,478.0,2.6143,4.3757,6.99,2016.0,1,9,6.99
16730,水袋背包,1.0,487.0,20.5663,34.4237,54.99,2016.0,1,9,54.99
16730,骑行服,3.0,228.0,38.4923,11.4977,49.99,2016.0,1,9,49.99
16731,头盔,1.0,214.0,13.0863,21.9037,34.99,2015.0,1,6,34.99
16731,手套,1.0,467.0,9.1593,15.3307,24.49,2015.0,1,6,24.49
16731,挡泥板,1.0,485.0,8.2205,13.7595,21.98,2016.0,1,6,21.98
16731,水壶和水壶架,1.0,478.0,3.7363,6.2537,9.99,2016.0,1,6,9.99
16731,袜子,1.0,482.0,3.3623,5.6277,8.99,2016.0,1,6,8.99
16731,车胎和内胎,1.0,534.3333333333334,6.915299999999999,11.5747,18.49,2015.3333333333333,1,6,18.49
16732,公路自行车,1.0,372.0,1554.9479,888.4021,2443.35,2016.0,1,1,2443.35
16732,清洁剂,1.0,484.0,2.9733,4.9767,7.95,2016.0,1,1,7.95
16733,车胎和内胎,1.5,519.25,3.29685,5.51815,8.815,2016.0,1,9,8.815
16734,车胎和内胎,3.0,539.0,9.3463,15.6437,24.99,2015.0,1,9,24.99
16734,骑行服,2.0,362.0,40.0323,11.957699999999999,51.99,2015.0,1,9,51.99
16735,水壶和水壶架,2.0,477.0,1.8663,3.1237,4.99,2016.0,1,1,4.99
16735,骑行服,2.0,491.0,41.5723,12.4177,53.99,2016.0,1,1,53.99
16736,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2015.0,1,1,4.99
16736,水袋背包,1.0,487.0,20.5663,34.4237,54.99,2015.0,1,1,54.99
16737,水壶和水壶架,3.0,477.0,1.8663,3.1237,4.99,2016.0,1,1,4.99
16738,帽子,1.0,225.0,6.9223,2.0677,8.99,2015.0,1,9,8.99
16738,挡泥板,1.0,485.0,8.2205,13.7595,21.98,2015.0,1,9,21.98
16738,水壶和水壶架,2.0,478.0,2.6143,4.3757,6.99,2015.0,1,9,6.99
16739,车胎和内胎,1.0,516.0,3.8983666666666665,6.524966666666667,10.423333333333332,2015.0,1,9,10.423333333333332
16739,骑行服,1.0,231.0,38.4923,11.4977,49.99,2016.0,1,9,49.99
16740,公路自行车,1.0,343.5,1863.1210499999997,1147.68895,3010.81,2014.0,1,9,3010.81
16740,水壶和水壶架,1.0,478.0,2.6143,4.3757,6.99,2015.0,1,9,6.99
16740,背心,1.0,472.0,23.749000000000002,39.751,63.5,2015.0,1,9,63.5
16741,公路自行车,2.5,347.0,1863.1210499999997,1147.68895,3010.81,2014.0,1,9,3010.81
16741,头盔,2.0,217.0,13.0863,21.9037,34.99,2015.0,1,9,34.99
16742,公路自行车,2.0,346.5,1863.1210499999997,1147.68895,3010.81,2014.0,1,9,3010.81
16742,水壶和水壶架,1.0,478.0,2.6143,4.3757,6.99,2015.0,1,9,6.99
16742,袜子,1.0,481.0,3.3623,5.6277,8.99,2015.0,1,9,8.99
16743,公路自行车,1.0,346.5,1863.1210499999997,1147.68895,3010.81,2014.0,1,9,3010.81
16743,头盔,1.0,222.0,13.0863,21.9037,34.99,2015.0,1,9,34.99
16743,水壶和水壶架,1.0,478.0,2.6143,4.3757,6.99,2015.0,1,9,6.99
16744,公路自行车,1.5,343.0,1863.1210499999997,1147.68895,3010.81,2014.0,1,9,3010.81
16744,头盔,1.0,222.0,13.0863,21.9037,34.99,2015.0,1,9,34.99
16744,水壶和水壶架,1.0,478.0,2.6143,4.3757,6.99,2015.0,1,9,6.99
16745,公路自行车,1.0,342.0,1863.1210499999997,1147.68895,3010.81,2014.0,1,9,3010.81
16746,头盔,1.0,222.0,13.0863,21.9037,34.99,2015.0,1,1,34.99
16746,手套,1.0,463.0,9.1593,15.3307,24.49,2015.0,1,1,24.49
16746,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2015.0,1,1,4.99
16747,公路自行车,1.0,378.0,1554.9479,888.4021,2443.35,2016.0,1,1,2443.35
16747,车胎和内胎,1.0,534.5,6.84235,11.452649999999998,18.295,2016.0,1,1,18.295
16748,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2016.0,1,4,4.99
16748,骑行服,1.0,491.0,41.5723,12.4177,53.99,2016.0,1,4,53.99
16749,头盔,1.0,217.0,13.0863,21.9037,34.99,2016.0,1,4,34.99
16749,挡泥板,1.0,485.0,8.2205,13.7595,21.98,2016.0,1,4,21.98
16749,车胎和内胎,1.0,528.0,1.8663,3.1237,4.99,2016.0,1,4,4.99
16750,车胎和内胎,1.0,504.0,1.3614000000000002,2.2786,3.64,2015.0,1,4,3.64
16751,公路自行车,1.0,374.0,1554.9479,888.4021,2443.35,2016.0,1,1,2443.35
16751,头盔,1.0,214.0,13.0863,21.9037,34.99,2016.0,1,1,34.99
16751,水壶和水壶架,1.0,478.0,2.6143,4.3757,6.99,2016.0,1,1,6.99
16752,公路自行车,1.0,380.0,1554.9479,888.4021,2443.35,2016.0,1,4,2443.35
16752,水壶和水壶架,1.0,478.0,2.6143,4.3757,6.99,2016.0,1,4,6.99
16752,水袋背包,1.0,487.0,20.5663,34.4237,54.99,2016.0,1,4,54.99
16753,山地自行车,1.0,357.0,1265.6195,1054.3705,2319.99,2016.0,1,1,2319.99
16754,山地自行车,1.0,357.0,1265.6195,1054.3705,2319.99,2016.0,1,6,2319.99
16754,旅行自行车,1.0,569.0,461.4448,280.9052,742.35,2015.0,1,6,742.35
16754,水壶和水壶架,1.0,478.0,2.6143,4.3757,6.99,2015.0,1,6,6.99
16754,车胎和内胎,1.0,515.0,5.270933333333334,8.8224,14.093333333333334,2016.0,1,6,14.093333333333334
16755,山地自行车,1.0,363.0,1251.9813,1043.0087,2294.99,2016.0,1,1,2294.99
16755,挡泥板,1.0,485.0,8.2205,13.7595,21.98,2016.0,1,1,21.98
16756,山地自行车,2.0,353.0,1265.6195,1054.3705,2319.99,2016.0,1,1,2319.99
16756,挡泥板,2.0,485.0,8.2205,13.7595,21.98,2016.0,1,1,21.98
16756,骑行服,2.0,491.0,41.5723,12.4177,53.99,2016.0,1,1,53.99
16757,水壶和水壶架,3.0,477.0,1.8663,3.1237,4.99,2016.0,1,1,4.99
16758,山地自行车,1.0,353.0,1265.6195,1054.3705,2319.99,2016.0,1,6,2319.99
16758,旅行自行车,3.0,571.0,461.4448,280.9052,742.35,2015.0,1,6,742.35
16759,水壶和水壶架,2.0,477.0,1.8663,3.1237,4.99,2016.0,1,4,4.99
16759,车胎和内胎,2.0,480.0,0.8565,1.4335,2.29,2016.0,1,4,2.29
16760,帽子,1.0,225.0,6.9223,2.0677,8.99,2015.0,1,4,8.99
16760,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2015.0,1,4,4.99
16760,骑行服,1.0,488.0,41.5723,12.4177,53.99,2015.0,1,4,53.99
16761,公路自行车,1.0,372.0,1554.9479,888.4021,2443.35,2016.0,1,1,2443.35
16761,车胎和内胎,1.0,540.0,12.1924,20.4076,32.6,2016.0,1,1,32.6
16762,公路自行车,1.0,374.0,1554.9479,888.4021,2443.35,2016.0,1,1,2443.35
16762,车胎和内胎,1.0,534.5,6.84235,11.452649999999998,18.295,2016.0,1,1,18.295
16763,公路自行车,1.0,583.0,1082.51,618.48,1700.99,2015.0,1,6,1700.99
16764,公路自行车,3.0,582.0,1082.51,618.48,1700.99,2015.0,1,6,1700.99
16764,头盔,3.0,222.0,13.0863,21.9037,34.99,2015.0,1,6,34.99
16764,手套,3.0,465.0,9.1593,15.3307,24.49,2015.0,1,6,24.49
16765,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2016.0,1,1,4.99
16766,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2016.0,1,4,4.99
16767,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2015.0,1,4,4.99
16767,水袋背包,1.0,487.0,20.5663,34.4237,54.99,2015.0,1,4,54.99
16768,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2016.0,1,4,4.99
16769,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2016.0,1,4,4.99
16770,公路自行车,1.0,374.0,1554.9479,888.4021,2443.35,2016.0,1,4,2443.35
16770,头盔,1.0,214.0,13.0863,21.9037,34.99,2016.0,1,4,34.99
16771,头盔,1.0,222.0,13.0863,21.9037,34.99,2016.0,1,6,34.99
16771,挡泥板,1.0,485.0,8.2205,13.7595,21.98,2015.0,1,6,21.98
16771,水壶和水壶架,1.0,477.5,2.8013,4.6887,7.49,2016.0,1,6,7.49
16771,车胎和内胎,1.0,540.0,12.1924,20.4076,32.6,2015.0,1,6,32.6
16772,头盔,1.0,222.0,13.0863,21.9037,34.99,2016.0,1,6,34.99
16772,挡泥板,1.0,485.0,8.2205,13.7595,21.98,2016.0,1,6,21.98
16772,水壶和水壶架,1.0,477.5,2.8013,4.6887,7.49,2015.0,1,6,7.49
16772,车胎和内胎,1.0,534.5,6.84235,11.452649999999998,18.295,2016.0,1,6,18.295
16772,骑行服,1.0,231.0,38.4923,11.4977,49.99,2016.0,1,6,49.99
16773,帽子,1.0,225.0,6.9223,2.0677,8.99,2016.0,1,1,8.99
16773,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2016.0,1,1,4.99
16774,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2015.0,1,1,4.99
16774,骑行服,1.0,234.0,38.4923,11.4977,49.99,2015.0,1,1,49.99
16775,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2016.0,1,4,4.99
16776,公路自行车,1.0,374.0,1554.9479,888.4021,2443.35,2016.0,1,1,2443.35
16777,挂架,1.0,483.0,44.88,75.12,120.0,2015.0,1,1,120.0
16777,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2015.0,1,1,4.99
16778,公路自行车,1.0,380.0,1554.9479,888.4021,2443.35,2016.0,1,4,2443.35
16778,头盔,1.0,214.0,13.0863,21.9037,34.99,2016.0,1,4,34.99
16778,帽子,1.0,225.0,6.9223,2.0677,8.99,2016.0,1,4,8.99
16778,骑行服,1.0,490.0,41.5723,12.4177,53.99,2016.0,1,4,53.99
16779,山地自行车,1.0,361.0,1251.9813,1043.0087,2294.99,2016.0,1,4,2294.99
16779,车胎和内胎,1.0,480.0,0.8565,1.4335,2.29,2016.0,1,4,2.29
16780,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2016.0,1,1,4.99
16780,骑行服,1.0,231.0,38.4923,11.4977,49.99,2016.0,1,1,49.99
16781,头盔,3.0,217.0,13.0863,21.9037,34.99,2015.0,1,4,34.99
16781,手套,3.0,463.0,9.1593,15.3307,24.49,2015.0,1,4,24.49
16781,水壶和水壶架,3.0,477.0,1.8663,3.1237,4.99,2015.0,1,4,4.99
16782,公路自行车,3.0,372.0,1554.9479,888.4021,2443.35,2016.0,1,1,2443.35
16782,车胎和内胎,3.0,516.3333333333334,4.847066666666667,8.112933333333332,12.96,2016.0,1,1,12.96
16783,公路自行车,1.0,380.0,1554.9479,888.4021,2443.35,2016.0,1,1,2443.35
16783,水壶和水壶架,1.0,478.0,2.6143,4.3757,6.99,2016.0,1,1,6.99
16784,公路自行车,1.0,581.0,1082.51,618.48,1700.99,2015.0,1,6,1700.99
16784,头盔,1.0,222.0,13.0863,21.9037,34.99,2015.0,1,6,34.99
16785,山地自行车,1.0,353.0,1265.6195,1054.3705,2319.99,2016.0,1,1,2319.99
16785,水壶和水壶架,1.0,477.5,2.8013,4.6887,7.49,2016.0,1,1,7.49
16785,清洁剂,1.0,484.0,2.9733,4.9767,7.95,2016.0,1,1,7.95
16786,山地自行车,1.0,361.0,1251.9813,1043.0087,2294.99,2016.0,1,4,2294.99
16787,头盔,1.0,214.0,13.0863,21.9037,34.99,2016.0,1,4,34.99
16787,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2016.0,1,4,4.99
16788,头盔,1.0,214.0,13.0863,21.9037,34.99,2015.0,1,4,34.99
16788,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2015.0,1,4,4.99
16789,公路自行车,1.0,378.0,1554.9479,888.4021,2443.35,2016.0,1,1,2443.35
16790,公路自行车,2.0,372.0,1554.9479,888.4021,2443.35,2016.0,1,1,2443.35
16790,头盔,2.0,222.0,13.0863,21.9037,34.99,2016.0,1,1,34.99
16790,车胎和内胎,2.0,534.5,6.84235,11.452649999999998,18.295,2016.0,1,1,18.295
16790,骑行服,2.0,231.0,38.4923,11.4977,49.99,2016.0,1,1,49.99
16791,公路自行车,1.0,581.0,1082.51,618.48,1700.99,2015.0,1,6,1700.99
16791,车胎和内胎,1.0,534.0,5.4193,9.0707,14.489999999999998,2015.0,1,6,14.489999999999998
16792,公路自行车,1.0,580.0,1082.51,618.48,1700.99,2015.0,1,4,1700.99
16792,头盔,1.0,217.0,13.0863,21.9037,34.99,2015.0,1,4,34.99
16793,公路自行车,1.0,581.0,1082.51,618.48,1700.99,2015.0,1,4,1700.99
16793,帽子,1.0,225.0,6.9223,2.0677,8.99,2015.0,1,4,8.99
16793,车胎和内胎,1.0,534.0,5.4193,9.0707,14.489999999999998,2015.0,1,4,14.489999999999998
16793,骑行服,1.0,237.0,38.4923,11.4977,49.99,2015.0,1,4,49.99
16794,公路自行车,3.0,581.0,1082.51,618.48,1700.99,2015.0,1,1,1700.99
16794,头盔,3.0,222.0,13.0863,21.9037,34.99,2015.0,1,1,34.99
16794,骑行服,3.0,234.0,38.4923,11.4977,49.99,2015.0,1,1,49.99
16795,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2016.0,1,4,4.99
16795,水袋背包,1.0,487.0,20.5663,34.4237,54.99,2016.0,1,4,54.99
16795,清洁剂,1.0,484.0,2.9733,4.9767,7.95,2016.0,1,4,7.95
16796,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2015.0,1,1,4.99
16796,骑行服,1.0,231.0,38.4923,11.4977,49.99,2015.0,1,1,49.99
16797,公路自行车,3.0,581.0,1082.51,618.48,1700.99,2015.0,1,1,1700.99
16797,车胎和内胎,3.0,516.0,3.8983666666666665,6.524966666666667,10.423333333333332,2015.0,1,1,10.423333333333332
16798,公路自行车,2.0,582.0,1082.51,618.48,1700.99,2015.0,1,4,1700.99
16798,头盔,2.0,222.0,13.0863,21.9037,34.99,2015.0,1,4,34.99
16798,车胎和内胎,2.0,534.0,5.4193,9.0707,14.489999999999998,2015.0,1,4,14.489999999999998
16799,公路自行车,2.0,580.0,1082.51,618.48,1700.99,2015.0,1,4,1700.99
16800,挡泥板,1.0,485.0,8.2205,13.7595,21.98,2016.0,1,6,21.98
16800,水壶和水壶架,1.0,477.5,2.8013,4.6887,7.49,2015.0,1,6,7.49
16800,车胎和内胎,1.0,516.3333333333334,4.847066666666667,8.112933333333332,12.96,2016.0,1,6,12.96
16801,水壶和水壶架,3.0,477.0,1.8663,3.1237,4.99,2016.0,1,1,4.99
16801,骑行服,3.0,228.0,38.4923,11.4977,49.99,2016.0,1,1,49.99
16802,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2015.0,1,1,4.99
16802,袜子,1.0,482.0,3.3623,5.6277,8.99,2015.0,1,1,8.99
16803,公路自行车,1.0,582.0,1082.51,618.48,1700.99,2015.0,1,1,1700.99
16803,帽子,1.0,225.0,6.9223,2.0677,8.99,2015.0,1,1,8.99
16803,骑行服,1.0,228.0,38.4923,11.4977,49.99,2015.0,1,1,49.99
16804,公路自行车,3.0,583.0,1082.51,618.48,1700.99,2015.0,1,1,1700.99
16804,车胎和内胎,3.0,509.5,5.1014,8.5386,13.639999999999999,2015.0,1,1,13.639999999999999
16805,公路自行车,3.0,581.0,1082.51,618.48,1700.99,2015.0,1,1,1700.99
16805,水壶和水壶架,3.0,478.0,2.6143,4.3757,6.99,2015.0,1,1,6.99
16805,骑行服,3.0,489.0,41.5723,12.4177,53.99,2015.0,1,1,53.99
16806,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2016.0,1,4,4.99
16806,骑行服,1.0,237.0,38.4923,11.4977,49.99,2016.0,1,4,49.99
16807,公路自行车,1.0,580.0,1082.51,618.48,1700.99,2015.0,1,4,1700.99
16807,车胎和内胎,1.0,509.5,5.1014,8.5386,13.639999999999999,2015.0,1,4,13.639999999999999
16808,帽子,1.0,225.0,6.9223,2.0677,8.99,2016.0,1,4,8.99
16808,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2016.0,1,4,4.99
16809,帽子,2.0,225.0,6.9223,2.0677,8.99,2016.0,1,4,8.99
16809,水壶和水壶架,2.0,477.0,1.8663,3.1237,4.99,2016.0,1,4,4.99
16810,山地自行车,1.0,355.0,1265.6195,1054.3705,2319.99,2016.0,1,6,2319.99
16810,旅行自行车,3.0,585.0,461.4448,280.9052,742.35,2016.0,1,6,742.35
16810,车胎和内胎,1.0,480.0,0.8565,1.4335,2.29,2016.0,1,6,2.29
16811,公路自行车,2.0,580.0,1082.51,618.48,1700.99,2015.0,1,1,1700.99
16812,公路自行车,1.0,582.0,1082.51,618.48,1700.99,2015.0,1,4,1700.99
16812,头盔,1.0,214.0,13.0863,21.9037,34.99,2015.0,1,4,34.99
16813,帽子,1.0,225.0,6.9223,2.0677,8.99,2016.0,1,4,8.99
16813,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2016.0,1,4,4.99
16814,头盔,1.0,214.0,13.0863,21.9037,34.99,2015.0,1,4,34.99
16814,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2015.0,1,4,4.99
16815,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2016.0,1,4,4.99
16816,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2016.0,1,4,4.99
16817,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2016.0,1,4,4.99
16818,头盔,1.0,222.0,13.0863,21.9037,34.99,2016.0,1,4,34.99
16818,山地自行车,1.0,355.0,1265.6195,1054.3705,2319.99,2016.0,1,4,2319.99
16818,挡泥板,1.0,485.0,8.2205,13.7595,21.98,2016.0,1,4,21.98
16818,水壶和水壶架,1.0,477.5,2.8013,4.6887,7.49,2016.0,1,4,7.49
16819,山地自行车,1.0,363.0,1251.9813,1043.0087,2294.99,2016.0,1,1,2294.99
16819,挡泥板,1.0,485.0,8.2205,13.7595,21.98,2016.0,1,1,21.98
16820,山地自行车,2.0,359.0,1251.9813,1043.0087,2294.99,2016.0,1,6,2294.99
16820,手套,2.0,467.0,9.1593,15.3307,24.49,2016.0,1,6,24.49
16820,挂架,1.0,483.0,44.88,75.12,120.0,2016.0,1,6,120.0
16820,挡泥板,2.0,485.0,8.2205,13.7595,21.98,2016.0,1,6,21.98
16820,旅行自行车,1.0,566.0,461.4448,280.9052,742.35,2016.0,1,6,742.35
16820,水壶和水壶架,1.0,478.0,2.6143,4.3757,6.99,2016.0,1,6,6.99
16821,公路自行车,3.0,369.0,1518.7864,924.5636,2443.35,2015.0,1,8,2443.35
16821,头盔,1.0,217.0,13.0863,21.9037,34.99,2015.5,1,8,34.99
16821,山地自行车,1.0,363.0,1251.9813,1043.0087,2294.99,2016.0,1,8,2294.99
16821,旅行自行车,1.0,575.0,1481.9379,902.1321,2384.07,2015.0,1,8,2384.07
16821,水壶和水壶架,1.0,477.75,2.7077999999999998,4.5322,7.24,2015.5,1,8,7.24
16822,公路自行车,1.0,369.0,1518.7864,924.5636,2443.35,2014.0,1,10,2443.35
16822,头盔,1.0,217.0,13.0863,21.9037,34.99,2016.0,1,10,34.99
16822,山地自行车,1.0,359.0,1251.9813,1043.0087,2294.99,2016.0,1,10,2294.99
